NU_INSCRICAO,NU_NOTA_MT
67d77c90ad21e26bfc94677547f6910b01dc1d32,417.89903659985725
74271d115ce6ed32aa2aa834385200a606c62bce,372.3341020236593
6efd349903f7b391b6f920cc76de7b507258a8c9,401.29407244514323
c0934de7b64b1ea909ce77c97580606e18936874,597.1283131713806
f81906feca10f1eeb5153e9f662a06040dc795c9,570.4991640753656
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,427.38985789729014
2ad02e38865830766bb87531dcb154852364eb39,504.43257964271385
f986cc713f62755c8e4e47a388f9775fe2f46b40,445.11698421665193
143481c553f2f07d71a7b02d4364cf716eb213c3,512.2639524323004
7c2c0ca131808098924fa3305efe67029c95e527,517.2783961034129
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,452.8702822173231
cd532929efcd6be773ba62fc83c631a77eb24e94,620.520638932258
64a70bc39c408304ecb8e572765315a3896ff833,485.24471617098953
5573caf7f47589820461e64565f85c11bf9f122b,447.80297969387186
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,587.9198837932404
e7f989fad23aa525007003e7d1382ae56c9947f5,444.0947249602787
44b8f6f734d554fec0da2e60da8d27868798c802,499.1237958918786
34d6082a74330b3f5bc565fc573674afaa03f661,698.7542024497398
d25c087f96c3997d6328b953d4a710d27ef5838a,455.2482014676239
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,479.84263691478316
e447d3f2d58677fd267d7a03f501ef642a1d4e06,406.4871270850399
fbe1950b1a096572f21ea11345473fefcba6c84c,444.3642913793441
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,465.2456303674934
48bb95f95bf1597bd67366fb50610ada3df98863,451.50985328287356
51ae593280f360e68b5400abcbb0d37f1ecade71,684.3832339694616
6058199e6bda1e0af51a1186b65ff76d4fe4035c,535.8844684315052
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,443.01505145421953
31a4df5d818242efa0d50309c9bd5e503d3811fe,434.62711862277007
89c71043264315c4e0eea0f8775363a12dc82061,415.4683567832569
81d76646552b14b85adb5d258e5a135fd7ddb86a,471.69455160317216
c4a3b96cff4393b06246604527f1a558ad8b66b3,564.2556063015231
45eab0d008b4971810ca4b2d7b735916d9991a9a,641.146991919433
982fd0566d5924b506fe1477fda3513984c4c702,529.4119795744316
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,516.2338363378776
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,425.7898818954583
8cadd025151167286941b7d4f113e0335e046bbb,568.3231526876277
6629196865947bb489338e3fa1c9f0e56614ee72,518.1452698533258
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,358.285157176143
bff7d200b32aa005540af908fb325a46ca9bb742,407.49033992893635
5d42040f9935aff1dabc32c4f5a578148138e1af,391.0968423980448
bd01964e27b0e530ca458b382b07493aeb48a2ef,447.5960865601892
6588cdc7aef843b1775104bc38017bb3f808c7bc,445.56599735857037
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,594.6509448232734
1d705b7b461dfd626645d5df319ab733c1c1ca73,463.5318253178219
106b58912414f794e754883865bf6e4cf68adfbc,462.414794163887
973c923e39db780e329a64c6049dc85d9be17978,413.37434129620056
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,445.800604716961
7f9879b40a268318e2a969e73156aa9df7a48c13,538.661260112035
866d7784ed1380003929da44f965aef9339702f9,574.803040028233
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,495.7879168979659
f66562b958e6349449b87fea0a01fab214f6ec8b,368.40529308995326
beefc7a89a2d9882e5983d80e356f8b7c23994f7,513.8476100568807
82d7709a8445664e93038482fbfee478e8a40273,492.63246481949807
e3929d32c498f8e45ae326017cf7c60308880d94,603.218653998209
9da35674034a0a1373298436fdfb2f1d840a6da2,446.40627475712256
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,410.3961676529177
f5c04dc290d6706af8214800e25be19129dc9f7b,437.68968451293875
cd20ace0b8fb57cecb028764042f1c7851d39507,414.0849682739193
eb5f0ef501357740c2ac626bf1ce233475aa47af,454.4617357284474
383f9cdf1c3d46a2cd312345792cf74f15e4b746,549.0515452721079
fe23ba819708fa369addcf9e6dcc7657cab3a96a,453.12335592231915
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,618.4304948494253
b0e8139fa43e8c764878dcd69f3548d74353d838,484.2289950113129
9284a89fdbdd88fe9877dad42e9984e7e2484e20,494.2830194355825
f4c4cee74ce9ede036564ef9b80aba39c768e126,388.473850729715
b8fb9eb73a9f599896d49678bdab39e07479b2ba,412.531131403108
bee771ff249f080561ad1b67c3a0050a3ab89b32,495.0669197844208
809ec35d37a181001a42e6340709505e78a2c577,436.15278861803915
67da0b704f0c6cc6037509ab516aaaf58fd950b0,482.8546796411485
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,427.73507180176796
60290f6053f0e9a625bc9d2f699ca507e8985292,408.16502134755854
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,478.51416574716484
4dff8608a5941c894c2f71aae910da722b5b2b2d,434.3602511465292
67833093fd0fde740199378acf55c33de750736f,463.29606590126946
23c6b7ea47102c0ba28ac805a03304d515494ecd,509.199337855798
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,430.99533701700193
68b155dada9a40aafaaa7714e063a432dd8275d6,395.7032571273099
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,598.7860275708065
04df4468d9913083f7984969a8b2892f210b4193,413.23610502794753
cc2a0d12abf9b0917d668bec85e91fafddac7c45,549.2509994163518
e9b1849607e9d8ab47b7fc39be369805313dda59,379.44871546949065
95a22a438d6ae5aae37830d6a7fc74e75fc981af,480.5181209405752
27584421ac81833fb4ccf564a6fcdd4ac2b698be,542.3129286035876
e720fd525ae844a709b93fdb28f7914c48d8160d,533.2880318807115
24fa503c4c1225e71a37fe92b354c626e099cbb6,609.6465605382643
6af857c10637e8e60ee8723080d306cf45181a2f,602.4960164012546
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,430.7517942001569
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,462.41955938564354
3a9507cc35b592af5172dd8ebb28cc89827e3f68,430.2188216935362
551f1885fa0f60bb05f612a39cafe53130ac961e,406.9525067989112
cc3750ac71c85cc688659b3eb20dc112738eb623,639.0456627292529
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,446.7562928994618
9c87e30e40e82eba487a7fb0b594eb881db74389,385.47395273072095
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,421.4415512636764
16f6526457cc7d849c2a9829efa0e021c78353f0,510.86387331933264
74b0cbfbe74747c9780b564db3e624d3c19878a2,422.9863119609903
fc67a6d22a9d1beadaf42cd714789d5749800b19,413.22756149799807
d0c7acbad13d292e637f23633da232e29186e20c,468.75617284354445
b921a4ac834cc1109c06e7c1de9439c0daf16e06,529.4812069639729
e31ee5529458da77ca3239ca06f64465e737e454,435.7820664372338
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,450.8377154015673
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,549.018859405822
05a25962f9f30d8544842ec3d79244e99d11017b,615.3825081621217
458f801c533d802e3655e9bbced52ee22826f197,436.8125178782461
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,436.19176921281706
293ffd1359a352518d31928214161b644128851e,541.2774887035696
95068b8d72613d8b51b22243060dd50a498e4dbf,502.60967290171976
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,397.8124866413532
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,468.83164649945223
758e005c28f680380e79d7935f29ce42c3b49dfe,537.0307600148949
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,481.1883921385701
52a23c1eb5ea201859a91a6cb70114032878f7da,384.3660285159605
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,585.9787383246594
ec12ea01cda3dcf0c6271ea7140c656f4774264b,457.1702935941433
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,532.7101806877674
131010225a14ea18fa1748a59efd6413fc0eb338,463.25045172504036
a2b095e8fed2a3edb2a751b5e1e71336757e278d,413.6723266985209
766e70bac5c7e88381749ba3f140e03132b0858e,418.6243996201145
92f75ecf86b6e027c977162cc4297db8d280b2be,486.19525172195665
a3af6be26868494212d438ddc80ba11e55d7261c,531.9726329055734
defb13732108dd8d257e70b84e439d9020576209,512.1088148132214
8120c2970d5087725caa5d3d87fcfb24155d181b,385.58910505384154
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,549.8397948205277
95ced045710caddbab17dd0552eed9f15d76b4b8,555.2884253053087
17cafdecd37633480065ba97838ed940156e0a07,493.6292109951698
5f553236d725160fdbff443604199b293f1f44ce,473.87900292253306
869b7dfefe247dfa859db744c33c2678411dd945,519.2864152240957
c910640a6e6c25b259dfcc4990f2899245e988ca,433.0160080283746
c9210ff822feac437edffb18dda200a8f3ea1a59,502.1953654693801
e18348afecf00cc3d88f3ba48351ce1843f220a0,466.30699087329384
5954217e13179b6043acc782e102668a2612a8e4,458.89509552263075
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,428.7707196956838
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,445.67082276319854
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,446.2858221629365
a7275f430267de859f35ff4b68e4a276e5be7279,437.34648419340107
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,472.1543230896803
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,513.3909753515773
812dad3abf68e537e7a5f58627c83daea4375233,462.0318612427963
8b9fea02641babf2396079c6edfed9abb45117bf,461.99763087525423
d8788a6c3e384b392b77f519451fed79c34453a2,646.8628464015903
1e6d53083bfb60a532c211edc06a3b3122eaa340,435.0897655566254
1db27ec90efad017f1e8e8998389d75f98149663,435.19572547902953
ee22b8c134e9178600d57236685e0822b2034601,593.1049390367539
b03c5ebab160571176fd665bad3b559d23d28f4d,578.2042674360539
018c21da2ea1df6cc5d00ce480c48672c234ddb5,549.0139642892293
5a71e57629eb2d9b1281fa0acf78fc410f82233a,405.14936015240283
63add5acaf261ef36ff419c5cf3301d8b1a91b06,415.63424645685546
5b7f5fb34de0f846635830319871e2bdd06857b1,482.7615096756971
e074b29573906c0b39248900a4d73df3a44cb72f,454.8272449392109
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,506.9697873783369
6581d33040854c49896098641bd48cca28d0bfb1,436.07003739232897
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,554.5418274415949
e5129f4e0fead85906b2b0ef48b253420c85060e,413.5262201294755
64a758225c8fee36cfc6a33f8ce52435bee3f22b,544.6507706928744
7866c1a752ede108330f59479ba22bbe27e24959,453.2402395804884
e2d2423c2aa3c3191363bccba383a85740b6003a,472.6744192060107
e26a4055e714830a051bbd4118cb4e10cfe613f9,447.7875752805946
a2a35215a2bacc65b551efa3a17f34c5566ba27b,433.0077928981219
9e53b4840e7a00693adbb1eb46654e76c8309a61,482.31865294329805
4665254e0bacb0ecb8a006903b69fa80b51490d5,472.0806061188438
166fb0fa70c428f172f3fcb85eddff4b3ca33545,543.8217092167893
16ba4511e82380eebd8917142d36a7f2ca28afd9,400.8409130279437
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,424.72275308355205
3783d0f562e9914300b98214cbf59c47df628116,426.42838623412274
6259df3d2eb137841e632a56f2f7cca3e3ff4172,479.56525674562766
89b4c8805837e713f9a730c673c222d2fe78bd69,402.4828192409617
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,597.836351271847
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,406.4337390132652
c90b14063cc4b109019cacd40eba1359439a23a8,446.6416421401345
49412082f17170a1b1a7a0f4811fc3f84cab68d7,422.790509321825
9f8d3b5c8003823b00814d8650478f4a4123310e,532.9907884541203
973f904d79c6d3556de58dd6a26972c4d1f519ac,427.86406146480215
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,504.05897575346586
236ccca2305d258085cfccd31359d025e8c2ef03,472.44529201287963
35c68cb7b68131dd4395dbaaceafc098adb26efe,494.82308045830763
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,444.4296392762436
39f3b003b013995457d88d0f976e589375ea381c,578.2240706796033
be2efc5d7aac68e406e259efd6a1383b0535d030,516.3458918159129
05654f1872402567f29cb0dbd2b6a67ca962ba20,409.87828610937976
01ef84ddbd815b848e2791e31d1e1fb530af0800,483.9713976728493
0347f75702f7a58defa7830fd2160be814ee63d7,471.79002941456463
e9f4a7e0f743c19594d064f493acc7da5705cb97,546.4520191388094
cbc361742d9f5471b72c408c86a163a3a0babdde,449.38541197836054
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,427.8028455223923
b935e46f14ef9cabe4855d768f80a882afc5bbf3,523.8407297090532
dd89be9611dd1e70f883c325c3de4bfd4beddd54,604.3586666170897
7a6f4434324d90047db1434d2218b125200749d1,564.1516758482192
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,532.6112697335996
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,628.0118078282046
53758d4e489f33ad1709258781c0db4fab9b5803,485.59439544769106
4d1782421e1635415765058a400cbf70e2efc504,508.14040917329675
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,482.96297575272604
09985e3d85e82b3a084a6854d96f6eaaab8d8273,459.39618996253364
52e6e0e10f90361c2ff44016e514330a60be586e,426.6279005743039
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,501.0177765845962
4496d0d42a729a789643e669e0f73b068777f1d7,446.05972422901056
0e62088a0bd61cefe0756a63c5af7132651e9eea,433.59902850714036
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,454.35186622999316
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,433.8792780314817
c16dc22c158d28ef77c69463309bd08d7c5b6736,418.9247602601499
62f07fb05c1335d56823a296968f0052ef393852,549.1893458445495
c921879f4f48c0cc5ba092b03e62973976c85a17,451.2888329474166
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,553.909869304136
fee103a972b59d0ccba0feb8675a40a245112360,416.0246393450664
49aafbfd3dc45435f5e1755a2e0723967d683a6c,595.7559820430797
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,582.0062235273497
65b711ff6055c05fb83d01e46da49803d9dab58f,474.5280841648747
a6edeceb9d45fdd9f131984206250b116b0b94db,596.850338607104
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,491.5679387471559
0f73a216f0e2a2af8814d6faa530648df17cfe37,487.2313189235548
eca7b9fb647b11d556338ead147b829adeaee4b5,391.74261380771026
9d86872c99e4afc37f1c6b01357a3128f947cd87,513.3876637826766
34e428fff9d5931c622b15ee18951f781dbc571b,433.23662447202247
6b10ac235069fa3fa257149b095e113710721781,438.1045856853644
6dd3df00297de5fc127deb03d1cb76ab9385d496,430.86837649045714
f578deabf3afe98992b136729474b1ed461bd6a3,562.6199948120027
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,642.3582559523841
e1526ef25f838eeb588fa4f3df0cc514376901e0,492.5679779710465
f2b7d6d8635b65fb4730a3860998148f83cbf92a,443.06775656288056
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,514.9146482559167
9943ea95b914e7b37549437fb292ce9608f10d41,520.4508654500996
7d93473c5e877b59586deaaf559da053dbc9a7bc,495.7074206424557
e65ba317385a51e76379f53a718b43678d468a17,481.4588848972178
cb8a7c0c876d287354b99b4480e0c5fe360583b7,447.4813934433668
259303751b8f314105e5889e30e02c3c1a887c5a,548.1294603925426
62121076b2a2fc75f121ebb3d01af8a0f7b791be,440.33279590560926
c80f7b579f91b8d02382fe242062f2d75f271bb0,437.18519610080455
901027c8d499d895e0022de833e1a05800e0dff9,468.29219355879354
e63c018e3539baa1a5480a84bc7d83d5dd428c18,387.7382497469963
07c8954960c4774f911f34fc6ed6ecc80c418b3a,599.763548620977
addaffc4a499dbafbd55194706f75a50c1359f20,462.00172678185646
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,456.92774198722174
6aba74ebcbbdb7b9f2a4483adeb769de06403004,464.95422928197917
d3380c010e39f08a398b07639fe9f091f9d6ebad,466.5181424470104
3245e67245c8ca0c162e45db30153c4a3870b113,502.72750250818007
37b44770511dcfd53cb5b84729e675c0052bec0e,499.34034980927373
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,442.86091048758897
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,397.31299649380037
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,489.933524288939
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,386.9127446362264
27efa149460fd0952df3acd2b9b552baf5fc5dda,483.1624732643894
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,570.0097183047103
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,450.8315624529237
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,464.7461741561757
0654c8263516d72be6891a0ecca904f41c4d10b1,520.203045429224
69a4a6042373b49e3abeb16903d90be32f41ed26,429.46277532805857
35e66128c079d902484cba327f1d99d9a50f8e70,394.7672035043588
24507171dec4cee2f64c8819f2f0c33882138078,561.8598505576695
425b9425691ab3a12a19eb8553e6a66340827e6f,643.5750521023674
331cfb9e53861cd1304a66385b1f91bd844f9ae7,462.4256741741738
35736d0db390f11f2655ecbdf2f4e0f95913c013,489.89411167804576
b4e3a0b877e12f70ec2fd814a664e3830107615c,460.8623198649312
cf61d7396561b36044ea119b74c7ea1cc1083895,394.79601970271165
5a8c458e9e19e15a59f06d7a86abae6207652e1b,454.9335974023678
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,508.4873446757484
ab91fb38c1472e50f726f6564b128125105c423c,435.6427338400766
fe6f686f595cce82b0e423d735d93376e1078970,485.84353576498376
355146e8b44a5170d6be887d4a885381389a88c2,495.03913858887535
b307abb62bc1660ab857080595abca38e67569a5,469.48873408296714
00b5f0e8ee64e0b62488691eef2331727aa5a2ce,425.74897162064815
daca5f01d4227d57dc02b533dac9aadee17d874a,421.86982792821675
418d7059d5266d440e6e6d952d1091955e8e096a,667.1292745029198
df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,579.324564594013
7cfc0106adedbc2997d97ba062c2d73a315735e9,609.852281492364
0968f25447365f5338e2183ff45e60ac1cbc662b,464.6307136618319
40a8e7f491eef8f056f80ff22b4ec822ab44b257,484.3093205880797
6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,441.8813087966102
de1775c30a3c0cb59489f59f4b79c11c5eff9e09,441.61269752223006
3b4b91a764a8cdb63b28c49be5596cce6c591ba8,431.48316977484967
3f7db50e487aac041dc7a93dadc63c2b64f35f35,426.1679733934324
f6ac8e11a2f46730b6239c8fdac72c089b098a0c,427.1113238966319
564ef83dedb5fc55f4d18dadc833a59be5b66b93,423.3355334724319
6eb99d9fcf3725c82dd85000687fea5c87ba5603,527.9764842398558
40b19d0d687b11c151e2e52a1c45cdc228367248,430.4152920970968
306994c5a4709fc9524805e27a94b0af37b710d6,450.9351124901593
05f29cbe52e4638f8522b4cf7156451be52f820f,524.2754812433652
fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,520.5444478864738
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,507.6911577358472
8a2887db89c942c5db855014d17f83d72a42d1da,430.8858431126421
50fefecf2b22217f20e38de53a9d373f2e6fb479,477.83595907007174
806c930bc010bd0594fb1988bad5371989cbf48c,413.0636817129062
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,470.91250625694033
9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,481.6215088250558
68714d974b0744f451c5ebc8fd4d8098f6eec52f,441.37918724937117
014ea6d95ae315c024af366feda8ad406bf24711,523.6174342374079
2ace1dee1b009246306a32a49ef67dc885559d05,537.3763389646515
47e8256128b8451f996f90e19fef736fc88f674d,599.4553635193768
5bd64029979188029b354f74a3615c3e3ae51773,517.403544755128
614a6af307a7a6f7c34e7f84970a86b22158c831,450.2297616787105
52e63792b8830a6145aa22af560859087b89ec3b,434.76971610446736
89a327243b1ccbf4bd9c83966951c9c3b334539a,482.79037488085123
b75727e7f8339da2534837df6a3b87cd893a3d64,425.0080496000057
6c998fe9d20676974cfbba5238729817364b81ff,436.2866839356002
3f3b28575c4adf02995f473f9fc96af185ea0ba3,391.0075161305932
5a9807c656339abe3e250fa7a6da78a597db03c2,493.32915652564355
fbfbea6fd499c91e414273325f39473a8660d3cb,482.0768152910077
8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,414.7202630653039
e39ee7214eb0de339889086bbcc3fb9c27635e88,403.914578504303
f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,484.2798251294731
6a48260a4426d3440055e722abdf3904f72dbe71,441.9435973848792
6d4020e289006dd2b3882a9535f648cc7733654b,603.7178331983466
6959680884f838fa666cef4dcaf6f38c68015a75,454.44402769578653
f10048cb12482c95e2bff728bb8b092c6de58185,485.29646408366943
c38df26822878ec8aec4e990a7dce9fbe3b31c15,484.7951670787349
82918decf898ff34c3fb8f74dcc741d89f2e887a,431.2017929105187
0950ced524718e7354726002cce923bfd5768972,460.681612200582
eb844fe5f340bd85246c14507ec44d11a5ad1b3a,493.3678861122092
915381e62e7a246910a872eb342807407e71317a,553.9180989646118
774ac976cedb112ac8fb15af96fda500a5f027c1,450.5707757028141
339c2ad1c2f8bb87c25560267bcdbd010cff4960,408.08329066487846
7aaf4058b49b53fab1e8d023936c86a532346dd5,476.85401767809464
a181c0c7546bc7c4907131706417c491da1a52cd,565.5471458208785
a3686e592fcfaebf248e5ca8da561a4d782628a4,581.1100167054155
b0f54de8605b95594f5079f8e93b398af2f52672,562.9674123278221
77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,415.63625009002516
fc1f02a34be2f3228d7db83a4b426303e4ac55d9,425.82540294809866
5a74fe1978357687517961c52b82afca941dce50,602.7320312531883
2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,479.655090374664
186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,455.9267239812433
03d53fc3a9770da7b0844e78e47a52e798c04ce8,493.509143498268
f41128cb1056d63399675c16c8286d7210150017,445.408843305068
d2f05e8ae57d1364d32809b7d713e04fa63de853,425.0286310310438
b96efbc24ac4066ae3936c2ddafe78ed418871e9,407.63260579282854
abae954c927448239a5e6436078f418a979b0aad,515.5626846268633
5b4829988c8d90c7c5245a0137eef128c18d8102,494.9364105316876
756688c3fedf01c54dea31e8409a94b7a3c04694,514.3944031021178
ace6be51908a3fe879847f98f5174cea72a01cdf,398.31850897123917
e88db80e80a0b432135c243486ae3edf9d8b16db,485.6848074362097
082c3d2ba280f6190e82793d850c788800c0e9ae,589.6547330981737
8524fd62bdb022c65d047b3ac586b5c17e34953f,553.700403678673
3fe9446652f81c99b93ef1bf102f1022e5439fc8,473.34100180401015
14ce0c624edc795fae639018735ade1be0211e59,452.72888510518874
549788486cf78528c47ede31d8526421baf3295a,414.4995100815597
9bed94403b260ef0410b3f7f5732d16d7e6d215f,575.584549032176
85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,460.4097332077986
6c517b7d64cde5d41ae87592cb14dd2fe3168465,472.6018022954375
5d65fb52accaa2ca11b591301d82fdf6ffe7d6db,529.7769645544747
a9249aa7951ddea050cc01b89a12ee5db95f38f1,485.55183164821256
000d12a79ec47849650d1b3253771ceac2386a24,491.12562995018595
50af85c0e1364b91cdcb1651a01a022ac37142e9,407.70086976746063
c6725f9c8ca6ff205288b39bd9980c9116607361,383.7851076573173
d42bc2942d9fa885151569ba45e2baf7ab81943c,435.1763690535528
2eff9bef531ee4cfee4b05b324b0fa6dcef4e7af,440.2770101336874
914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,497.470089132126
b263fb8d3ef5b2d16b93e6b6e063eb46ef9fd21b,441.7834148792785
5b1b4d4a9733a6cdf0110c7914355e64b2fae144,491.14469683509355
22b66aad9fce2e642b0daf373bab9329d8433e00,500.1470015001817
6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,471.5932589691523
1a430bd149b0943e380c2a9ccfa95e0bc741df3d,493.1027939843232
03e6acb3a98cc51d6e56058043e291621582d9ab,442.87507930648997
015967617bb96a4bc84e4260886c823440005e70,492.1875791217714
647ebe14005592face7077d248e95dc47d912b2a,424.7226340387069
42d8dd907f98ffa9885c35b3bc70a1f3fba5dd2a,595.2927975255723
ebcbc09552a7ba9a6e016861a635873387062ee9,489.684641696444
27e16393da6359424708a050f66c875419a1fb31,416.9603240808438
ee802970bc71823875a11b790d98a34c6601e35f,467.475446858142
e57ec4bf52b9347ed3be6dad59ffd8f99d58072a,443.1234949231436
e5a719da84b172bade27c1f61389cc74460cc4da,507.35001477501027
10208b09bb9aac5776f0092d08807b4a93150d0d,424.05390380636936
4fe9b8abaf99cc5485fd9a196235166fbac553b6,440.81321262934773
7d12a3dcba309255f5e841bd9ed885f2195466bb,466.5153209966055
1d99cb01ecdaad2f21bb9538a57ac91823744125,543.6342417900548
dfc8df62be48b4b815e6fd18a3d9823259c35858,433.2142075172222
9f9a7c80e345d490250c4849330b45383a86f144,567.4213941897378
830a84bcfe5c2926f032e0cf1fe35e5578136c12,479.0084101954579
01a08f233725c5ded68d4802becc4d774d532994,591.3644568981638
62c9f4cb338279f3e3dc6ac37bdee82ce0505750,436.2054666253119
7d778b7515045a7727f184e072593b861a5cdd3b,427.15542409101727
8cf0dbe4fcea48903eeb1d91c676ee60c4bcf51b,451.7599141791268
9ae4da56a8db81af0caf990ae6fdb45e58601fb4,396.9163920814691
0316f67e6e3ba4412fcc20519793e2e80ad234b1,435.8141330774285
7445f90d807cb216b27ef662dcda107e59ef9ef4,460.3307251178268
7d5816ced6de8b7762dceb869f14673dfa0665e1,502.8762571356153
6830fd333d1fad4de7b3e17bb0be381413a4f55d,404.49063788829636
5107a030c384be7852cc120d7e509e46680b942f,552.2573582704817
8f71bd9e927f9eb966b110496452521a980cc991,534.3880173763848
f023a967d599c0b13c9668b23c15d0150edad2dd,522.4418232059368
1933703dbe039b2c6ae49bbe3faabf5ca31f4d79,461.25672736664524
a18d0f68426b0e4dea7f437a3eab477b1e0be1a0,514.6080170442303
dc92aaa76343666c1ec20cc41c875e864e2d6ad4,474.9515662258896
67e4d2195af1d4908c534532a337a853f0b3eba5,652.5232240757205
1d54cca6dd5469a3d8096674fbfd706fba17d465,386.5966515751
837285635890d35f81a26bc0c0febd72eaf0795f,554.7985448709269
c7bdce315a393a36f6564cf267a2fb1784cb67a6,437.07195321605076
be725ab1c9a7ebcb64ca2208556f135c601c0795,461.63610010508063
a3c5a105c7a5a09abdd71798ff0aa3fb9230bd5d,481.7907270392924
79aa7cbe62675b628e65ca0e42ef14e4bcd254e4,447.7508088530864
6939ee2ff992ac6b7443a9cff18f25eeafe6b67a,567.1040776872278
91063e48f730917c0d9db5e5268073e1fc0ef9c1,577.5424675154404
9c918fd6377dddb0271432f900f514e52f81cd5b,557.2540450727154
cdc98a05234e974ca0909162e91edd4f9bd6fbeb,390.15254782056604
bdc86b3f02e4ea6f4e90f2a9b383caa5455c8ac5,553.3449195993537
412fa38ea36b5152ec84b7c7a020032457f3150b,426.2936441801721
d5895469abcad00eb7d0f105337d5533e361e974,432.09632827422695
2cbf4f5a96fb7d8a65195e1d1814f570a1a00cc6,426.595199288212
5fe14677f2d5ef12633fdfed5ea1c9cee1a6ddac,427.1306368597517
cf629245725023868700f1a68cca06d9f7098dfd,421.8991858777787
31e023624cb43e5ebb66cbd6339598bd05c3887b,440.6557472741964
a8535ee418f45e5a0ab8e267307b78bdcb43ca1a,468.30669269563253
d30b679ffca5529a1dc7444a7b3852fa6d3c1401,401.069055016709
